Topic,Document ID,Similarity Score,Paragraph
259,MT22229,0.9232154,"(EM13LP44) Analisar formas contemporâneas de publicidade em contexto digital (advergame, anúncios em vídeos, social advertising, unboxing, narrativa mercadológica, entre outras), e peças de campanhas publicitárias e políticas (cartazes, folhetos, anúncios, propagandas em diferentes mídias, spots, jingles etc.), identificando valores e representações	de	situações,	grupos	e configurações sociais veiculadas, desconstruindo estereótipos, destacando estratégias de engajamento e viralização e explicando os mecanismos de persuasão utilizados e os efeitos de sentido provocados pelas escolhas feitas em termos de elementos e recursos linguístico-discursivos, imagéticos, sonoros, gestuais e espaciais, entre outros.	1,7	Análise semiótica de campanhas publicitárias; Intencionalidade; Mecanismos de persuasão; Recursos linguísticos; Recursos imagéticos; Recursos sonoros.
"
259,MG17353,0.9147093,"(EM13LP44) Analisar formas contemporâneas de publicidade em contexto digital (advergame, anúncios em vídeos,	social	advertising, unboxing,	narrativa mercadológica,	entre outras), e peças de campanhas publicitárias e políticas	(cartazes,	folhetos,	anúncios, propagandas em diferentes mídias, spots, jingles etc.), identificando valores e representações de situações, grupos e configurações sociais veiculadas,	desconstruindo	estereótipos, destacando estratégias de engajamento e viralização e explicando os mecanismos de persuasão utilizados e os efeitos de sentido provocados pelas escolhas feitas em termos de elementos e recursos linguístico-discursivos, imagéticos, sonoros, gestuais e espaciais, entre outros.	Campo	Jornalístico- Midiático	?	Análise semiótica de campanhas publicitárias ?	Mecanismos de persuasão ?	Intencionalidade ?	Recursos	linguísticos ?	Recursos	sonoros ?	Recursos	imagéticos
"
259,MS20121,0.902617,"social advertising, unboxing, narrativa mercadológica, entre outras) e peças de campanhas publicitárias e políticas (cartazes, folhetos, anúncios, propagandas em diferentes mídias, spots, jingles etc.), identificando valores e representações de situações, grupos e configurações sociais veiculadas, desconstruindo estereótipos, destacando estratégias de engajamento e viralização e explicando os mecanismos de persuasão utilizados e os efeitos de sentido provocados pelas escolhas feitas em termos de elementos e recursos linguístico-discursivos, imagéticos, sonoros, gestuais e espaciais, entre outros.
"
259,BNCC1686,0.8781096,"(EM13LP43) Analisar formas contemporâneas de publicidade em contexto digital e peças de campanhas publicitárias e políticas (cartazes, folhetos, anúncios, propagandas em diferentes mídias, spots, jingles etc.), explicando os mecanismos de persuasão utilizados e os efeitos de sentido provocados pelas escolhas feitas em termos de elementos e recursos linguístico-discursivos, imagéticos, sonoros, gestuais e espaciais, entre outros, e destacando valores e representações de situações, grupos e configurações sociais veiculadas, a fim de desconstruir eventuais estereótipos e proceder a uma avaliação crítica da publicidade e das práticas de consumo.	1, 7
"
259,PE27831,0.87253714,"(EM13LP44) Analisar formas contemporâneas de publicidade em contexto digital (advergame, anúncios em vídeos, social advertising, unboxing, narrativa mercadológica, entre outras), e peças de campanhas publicitárias e políticas (cartazes, folhetos, anúncios, propagandas em diferentes mídias, spots, jingles etc.), identificando valores e representações de situações, grupos e configurações sociais veiculadas, desconstruindo estereótipos, destacando estratégias de engajamento e viralização e explicando os mecanismos de persuasão utilizados e os efeitos de sentido provocados pelas escolhas feitas em termos de elementos e recursos linguístico-discursivos, imagéticos, sonoros, gestuais e espaciais, entre outros.	(EM13LP44) Analisar formas contemporâneas de publicidade em contexto digital (advergame, anúncios em vídeos, social advertising, unboxing, narrativa mercadológica, entre outras) e peças de campanhas publicitárias e políticas (cartazes, folhetos, anúncios, propagandas em diferentes mídias, spots, jingles etc.); identificando valores e representações de situações, grupos e configurações sociais veiculadas, desconstruindo estereótipos, destacando estratégias de engajamento e viralização e explicando os mecanismos de persuasão utilizados e os efeitos de sentido provocados pelas escolhas feitas em termos de elementos e recursos linguístico-discursivos, imagéticos, sonoros, gestuais e espaciais, entre outros.	Estratégias persuasivas; hipertextualidade. Processo crossmedia e transmídia. Letramento verbo-visual.	Leitura Oralidade Produção textual	JORNALÍSTICO- MIDIÁTICO
"
259,DF4531,0.8661227,"ESP74 Apreciar formas contemporâneas de publicidade em contexto digital, bem como peças de campanhas publicitárias e políticas, debatendo os valores e as representações de situações, grupos e configurações sociais veiculadas, desconstruindo estereótipos, destacando estratégias de engajamento e viralização e explicando os mecanismos de persuasão utilizados e os efeitos de sentido provocados pelas escolhas feitas em termos de elementos e recursos de diferentes linguagens.
"
259,DF4151,0.86538804,"LGG74FG Apreciar formas contemporâneas de publicidade em contexto digital, bem como peças de campanhas publicitárias e políticas, debatendo os valores e as representações de situações, grupos e configurações sociais veiculadas, desconstruindo estereótipos, destacando estratégias de engajamento e viralização e explicando os mecanismos de persuasão utilizados e os efeitos de sentido provocados pelas escolhas feitas em termos de elementos e recursos de diferentes linguagens.
"
259,ES6018,0.8627414,"Analisar formas contemporâneas de publicidade em contexto digital (advergame, anúncios em Mdeos, social advertising, unboxing, narrativa mercadológica, entre outras), e peças de campanhas publicitárias e políticas (cartazes, folhetos, anúncios, propagandas em diferentes mídias, spots, jingles etc.j, identificando valores e representações de situações, grupos e configurações desconstruindo estratégias de explicando os utilizados e os
"
259,ES5891,0.8429702,"Campo jornalístico-midiático	- Planejamento de textos em contexto digital de peças publicitárias e políticas; -	Estratégia de produção: planejamento de textos informativos; -	Estratégia de produção: textualização de textos informativos; -	Estratégia de produção: planejamento, textualização, revisão e edição de textos publicitários.	EM13LP44	Analisar formas contemporâneas de publicidade em contexto digital (advergame, anúncios em vídeos, social advertising, unboxing, narrativa mercadológica, entre outras), e peças de campanhas publicitárias e políticas (cartazes, folhetos, anúncios, propagandas em diferentes mídias, spots, jingles etoL identificando valores e representações de situações, grupos e configurações	«Rociais	veiculadas, desconstruindo estereótipos, destacando estratégias de engajamento e viralização e explicando os mecanismos de persuasão utilizados e os efeitos de sentido provocados pelas escolhas feitas em termos de elementos e recursos linguístico-discursivos, imagéticos, sonoros, gestuais e espaciais, entre outros.	
"
259,SE45657,0.8376045,"Analisar formas contemporâneas de publicidade em contexto digital (advergame, anúncios em vídeos, social advertising, unbo-xing, narrativa mercadológica, entre outras), e peças de campanhas publicitárias e políticas (cartazes, folhetos, anúncios, propagandas em diferentes mídias, para ampliar as formas de participação social, o entendimento e as possibilidades de explicação e interpretação crítica da realidade e para continuar aprendendo. spots, jingles etc.), identificando valores e representações de situações, grupos e configurações sociais veiculadas, desconstruin-do estereótipos, destacando estratégias de engajamento e vira-lização e explicando os mecanismos de persuasão utilizados e os efeitos de sentido provocados pelas escolhas feitas em termos de elementos e recursos linguís-tico-discursivos, imagéticos, sonoros, gestuais e espaciais, entre outros.
"
259,RO37632,0.8184457,"Campo Jornalístico - Midiático	1.	Compreender	o funcionamento das diferentes linguagens e práticas culturais (artísticas, corporais e verbais) e mobilizar esses conhecimentos na recepção e produção de discursos nos diferentes campos de atuação social e nas diversas mídias, para ampliar as formas de	participação	social,	o entendimento e as possibilidades de explicação e interpretação crítica da realidade e para continuar aprendendo.	(EM13LP44) Analisar formas contemporâneas de publicidade	em contexto	digital (advergame,	anúncios em	vídeos, social	advertising,	unboxing, narrativa	mercadológica,	entre outras), e peças de campanhas publicitárias e políticas (cartazes, folhetos, anúncios, propagandas em diferentes mídias, spots, jingles etc.), identificando	valores	e representações de situações, grupos e configurações sociais veiculadas, desconstruindo	estereótipos, destacando	estratégias	de	Língua Portuguesa -	Contexto de produção, circulação e recepção de textos publicitários. -	Análise de textos de gêneros discursivos contemporâneos de campanhas publicitárias e políticas. -	Réplica (posicionamento responsável em relação a temas, visões de mundo e ideologias veiculados por textos e atos de linguagem). -	Mecanismos de persuasão e argumentação.
"
259,AM535,0.81462747,"diferentes mídias, spots.jingles etc.), identificando	valores	e representações de situações, grupos e configurações sociais veiculadas, desconstruindo	estereótipos, destacando	estratégias	de engajamento e viralização e explicando os mecanismos de persuasão utilizados e os efeitos de sentido provocados pelas escolhas feitas em termos de elementos e recursos	linguístico-discursivos, imagéticos, sonoros, gestuais e espaciais, entre outros.	persuasão. Contexto de produção, circulação e recepção de textos publicitários. Análise de textos de gêneros discursivos contemporâneos de campanhas publicitárias e políticas. Apreciação (avaliação de aspectos éticos, estéticos e políticos em textos e produções artísticas e culturais etc.).		
"
259,CE2679,0.79770803,"	grupos e configurações sociais veiculadas,	desconstruindo estereótipos.	sentido.	de campanhas publicitárias e políticas; -Estudo e análise dos efeitos de sentido provocados pelas escolhas de elementos e recursos linguístico-discursivos, imagéticos, sonoros, gestuais e espaciais, entre outros.
"
259,RO37748,0.7961547,"Campo Jornalístico - Midiático	7.	Mobilizar	práticas	de linguagem no universo digital, considerando	as	dimensões técnicas, críticas, criativas, éticas e estéticas, para expandir as formas de produzir sentidos, de engajar- se em práticas autorais e coletivas, e de aprender a aprender nos campos da ciência, cultura, trabalho, informação e vida pessoal e coletiva.	(EM13LP44) Analisar formas contemporâneas de publicidade	em	contexto	digital (advergame, anúncios em vídeos, social advertising,	unboxing,	narrativa mercadológica, entre outras), e peças de campanhas publicitárias e políticas (cartazes,	folhetos,	anúncios, propagandas em diferentes mídias, spots, jingles etc.), identificando valores e representações de situações, grupos e configurações	sociais	veiculadas, desconstruindo estereótipos, destacando estratégias de engajamento e viralização e	explicando os	mecanismos	de persuasão utilizados e os efeitos de sentido provocados pelas escolhas feitas	Língua Portuguesa -	Análise	de	textos	de	gêneros	discursivos contemporâneos de campanhas publicitárias e políticas. -	Réplica (posicionamento responsável em relação a temas, visões de mundo e ideologias veiculados por textos e atos de linguagem). -	Mecanismos de persuasão e argumentação
"
259,PB24273,0.75726527,"JORNALÍSTICO-MIDIÁTICO Caracteriza-se pela circulação dos discursos/textos da mídia informativa (impressa, televisiva, radiofônica e	EM13LP35/ 2 EM13LP36/ 2 EM13LP37/ 1, 2 EM13LP38/ 7	Analisar formas contemporâneas de publicidade em contexto digital e peças de campanhas publicitárias e políticas.	Gêneros e peças de campanhas publicitárias e políticas: cartazes, folhetos, anúncios, propagandas em diferentes mídias, spots, jingles, dentre outros.
"
259,RO37633,0.74466664,"		engajamento	e	viralização	e explicando	os	mecanismos	de persuasão utilizados e os efeitos de sentido provocados pelas escolhas feitas em termos de elementos e recursos	linguístico-discursivos, imagéticos,	sonoros, gestuais e espaciais,	entre outros.	(campo jornalístico midiático).	
"
259,CE2678,0.7422229,"	-Leitura de textos contemporâneos de publicidade em contexto digital e peças de campanhas publicitárias e políticas, a fim de identificar valores, representações de situações,	-Produção de textos e peças de campanhas publicitárias e políticas em contexto digital, empregando, adequadamente, mecanismos linguísticos e multissemióticos para a construção da persuasão e de outros efeitos de	-Estudo e análise dos elementos linguísticos e multissemióticos presentes em estratégias de engajamento e viralização de publicidade em contexto digital; -Estudo e análise dos mecanismos de persuasão empregados em formas contemporâneas de publicidade em contexto digital e peças
"
263,PE29069,0.7981725,"	História, Geografia, Sociologia		encontros culturais e/ou esportivos como forma de compartilhar e ampliar as suas experiências corporais, artísticas e sociais, formulando propostas concretas, articuladas com o projeto de vida.	ou não e/ou de política pública); Identificação e reconhecimento das formas de organização e produção cultural e artística comunitária; Mobilização de conhecimentos em torno das práticas corporais, artísticas, de questões socioculturais e ambientais relacionados aos espaços públicos esportivos, culturais e de lazer da comunidade (ocupação, oferta, preservação, função social, intervenções artísticas, entre outros); Pesquisa e reflexão sobre a temática do trabalho colaborativo e outras formas de organização associativa; Proposição e vivência de estratégias de mediação e resolução de conflitos através de eventos e encontros culturais, artísticos e/ou esportivos (gincana, mostra, festival, torneio, jogos, campeonato, entre outros) de maneira ética, crítica e democrática; Organização de espaço/ tempo de lazer na escola e/ou comunidade.
"
263,PE28768,0.79504323,"	História, Geografia, Sociologia		como forma de compartilhar e ampliar as suas experiências corporais, artísticas e sociais, formulando propostas concretas, articuladas com o projeto de vida.	grupos organizados ou não e/ou de política pública); Identificação e reconhecimento das formas de organização e produção cultural e artística comunitária; Mobilização de conhecimentos em torno das práticas corporais, artísticas, de questões socioculturais e ambientais relacionados aos espaços públicos esportivos, culturais e de lazer da comunidade (ocupação, oferta, preservação, função social, intervenções artísticas, entre outros); Pesquisa e reflexão sobre a temática do trabalho colaborativo e outras formas de organização associativa; Proposição e vivência de estratégias de mediação e resolução de conflitos através de eventos e encontros culturais, artísticos e/ou esportivos (gincana, mostra, festival, torneio, jogos, campeonato, entre outros) de maneira ética, crítica e democrática; Organização de espaço/ tempo de lazer na escola e/ou comunidade.
"
263,PE28736,0.7911472,"Diversidade e Comunidade (40 h) Formação docente: Educação Física, Arte, História, Geografia, Sociologia	Empreendedorismo	(EMIFLGG12PE) e (EMIFCHSA12PE) Desenvolver projetos pessoais ou produtivos, utilizando conhecimentos de natureza sócio-histórico-cultural para planejamento e realização de encontros culturais e/ou esportivos como forma de compartilhar e ampliar as suas experiências corporais, artísticas e sociais, formulando propostas concretas, articuladas com o projeto de vida.	Problematização sobre as características dos espaços públicos quanto a seu tipo, dimensões, localização geográfica, acessibilidade, segurança e as atividades realizadas (ações de grupos organizados ou não e/ou de política pública). Identificação e reconhecimento das formas de organização e produção cultural e artística comunitária. Mobilização de conhecimentos em torno das práticas corporais, artísticas, de questões socioculturais e ambientais relacionados aos espaços públicos esportivos, culturais e de lazer da comunidade (ocupação, oferta, preservação, função social, intervenções artísticas, entre outros). Pesquisa e reflexão sobre a temática do trabalho colaborativo e outras formas de organização associativa. Proposição e vivência de estratégias de mediação e resolução de conflitos através de eventos e encontros culturais, artísticos e/ou esportivos (gincana, mostra, festival, torneio, jogos, campeonato, entre outros) de maneira ética, crítica e democrática. Organização de
"
263,PE28657,0.77861476,"				organização associativa. Proposição e vivência de estratégias de mediação e resolução de conflitos através de eventos e encontros culturais, artísticos e/ou esportivos (gincana, mostra, festival, torneio, jogos, campeonato, entre outros) de maneira ética, crítica e democrática. Organização de espaço/ tempo de lazer na escola e/ou comunidade.
"
263,PE28358,0.7746933,"			combatendo a estereotipia e o lugar-comum.	escolar/comunidade/região/país. Seleção e mobilização de estratégias, ações e políticas para promoção de convívio democrático em respeito à diversidade humana. Estudo das etapas de elaboração de uma produção cultural (pré-produção, produção, execução e pós-produção). Execução de encontros culturais e/ou esportivos (gincana, mostra, festival, performance, jogos, entre outros). Proposição de formas de comunicação que reflitam e promovam o convívio democrático com a diversidade por meio de diferentes linguagens (verbais, artísticas ou corporais).
"
263,PE28791,0.7742462,"Produção cultural (40h) Formação docente: Educação Física, Arte	Processos criativos	(EMIFLGG06PE) Propor e experimentar soluções éticas, estéticas, criativas e inovadoras para questões socioculturais inerentes às práticas corporais e artísticas de diferentes culturas, grupamentos sociais/ esportivos/ culturais, de modo a valorizá-las, combatendo a estereotipia e o lugar-comum.	Mobilização de conhecimentos artísticos, culturais e/ou dos esportes desenvolvidos pelos estudantes. Diálogo sobre questões socioculturais (estereotipia, preconceitos, justiça, equidade, entre outros). Identificação e problematização de situações de exclusão/discriminação no ambiente escolar/comunidade/região/país. Seleção e mobilização de estratégias, ações e políticas para promoção de convívio democrático em respeito à diversidade humana. Estudo das etapas de elaboração de uma produção cultural (pré-produção, produção, execução e pós-produção). Execução de encontros culturais e/ou esportivos (gincana, mostra, festival, performance, jogos, entre outros). Proposição de formas de comunicação que reflitam e promovam o convívio democrático com a diversidade por meio
"
263,PE28361,0.7688634,"				e de lazer da comunidade (ocupação, oferta, preservação, função social, intervenções artísticas, entre outros). Pesquisa e reflexão sobre a temática do trabalho colaborativo e outras formas de organização associativa. Proposição e vivência de estratégias de mediação e resolução de conflitos através de eventos e encontros culturais, artísticos e/ou esportivos (gincana, mostra, festival, torneio, jogos, campeonato, entre outros) de maneira ética, crítica e democrática. Organização de espaço/ tempo de lazer na escola e/ou comunidade.
"
263,PE28426,0.7387886,"			modo a valorizá-las, combatendo a estereotipia e o lugar-comum.	problematização de situações de exclusão/discriminação no ambiente escolar/comunidade/região/país. Seleção e mobilização de estratégias, ações e políticas para promoção de convívio democrático em respeito à diversidade humana. Estudo das etapas de elaboração de uma produção cultural (pré-produção, produção, execução e pós-produção). Execução de encontros culturais e/ou esportivos (gincana, mostra, festival, performance, jogos, entre outros). Proposição de formas de comunicação que reflitam e promovam o convívio democrático com a diversidade por meio de diferentes linguagens (verbais, artísticas ou corporais).
"
263,PE28292,0.70623,"			combatendo a estereotipia e o lugar-comum.	justiça, equidade, entre outros). Identificação e problematização de situações de exclusão/discriminação no ambiente escolar/comunidade/região/p aís. Seleção e mobilização de estratégias, ações e políticas para promoção de convívio democrático em respeito à diversidade humana. Estudo das etapas de elaboração de uma produção cultural (pré-produção, produção, execução e pós-produção); Execução de encontros culturais e/ou esportivos (gincana, mostra, festival, performance, jogos, entre outros). Proposição de formas de comunicação que reflitam e promovam o convívio democrático com a diversidade por meio de diferentes linguagens (verbais, artísticas ou corporais).
"
263,PE29126,0.6734203,"	Empreende-dorismo	(EMIFLGG12PE) Desenvolver projetos pessoais ou produtivos em encontros culturais, artísticos e/ou esportivos, visando à identificação de potenciais, desafios, interesses e aspirações pessoais para formular propostas concretas, articuladas com o projeto de vida.	uma produção cultural (pré-produção, produção, execução e pós-produção). Execução de encontros culturais e/ou esportivos (gincana, mostra, festival, performance, jogos, entre outros). Proposição de formas de comunicação que reflitam e promovam o convívio democrático com a diversidade por meio de diferentes linguagens (verbais, artísticas ou corporais).
"
263,PE28425,0.66893685,"3° Ano 2° semestre	Produção cultural (40 h) Formação docente: Educação Física, Arte	Processos Criativos	(EMIFLGG06PE) Propor e experimentar soluções éticas, estéticas, criativas e inovadoras para questões socioculturais inerentes às práticas corporais e artísticas de diferentes culturas, grupamentos sociais/ esportivos/ culturais, de	Mobilização de conhecimentos artísticos, culturais e/ou dos esportes desenvolvidos pelos estudantes. Diálogo sobre questões socioculturais (estereotipia, preconceitos, justiça, equidade, entre outros). Identificação e
"
263,PE28656,0.65595114,"2° Ano 1° semestre	Diversidade e Comunidade (40 h) Formação docente: Educação Física, Arte, História, Geografia e Sociologia	Empreendedorismo	(EMIFLGG12) e (EMIFCHSA12) Desenvolver projetos pessoais ou produtivos, utilizando conhecimentos de natureza sócio-histórico-cultural para planejamento e realização de encontros culturais e/ou esportivos como forma de compartilhar e ampliar as suas experiências corporais, artísticas e sociais, formulando propostas concretas, articuladas com o projeto de vida.	Problematização sobre as características dos espaços públicos quanto a seu tipo, dimensões, localização geográfica, acessibilidade, segurança e as atividades realizadas (ações de grupos organizados ou não e/ou de política pública). Identificação e reconhecimento das formas de organização e produção cultural e artística comunitária. Mobilização de conhecimentos em torno das práticas corporais, artísticas, de questões socioculturais e ambientais relacionados aos espaços públicos esportivos, culturais e de lazer da comunidade (ocupação, oferta, preservação, função social, intervenções artísticas, entre outros). Pesquisa e reflexão sobre a temática do trabalho colaborativo e outras formas de
"
263,PE28357,0.6556876,"3° Ano 2° semestre	Produção cultural (40 h) Formação docente: Educação Física, Arte	Processos criativos	(EMIFLGG06PE) Propor e experimentar soluções éticas, estéticas, criativas e inovadoras para questões socioculturais inerentes às práticas corporais e artísticas de diferentes culturas, grupamentos sociais/ esportivos/ culturais, de modo a valorizá-las,	Mobilização de conhecimentos artísticos, culturais e/ou dos esportes desenvolvidos pelos estudantes. Diálogo sobre questões socioculturais (estereotipia, preconceitos, justiça, equidade, entre outros). Identificação e problematização de situações de exclusão/discriminação no ambiente
"
263,PE28360,0.64447314,"3° Ano 2° semestre	Diversidade e Comunidade (40 h) Formação docente: Educação Física, Arte, História, Geografia, e Sociologia	Empreendedorismo	(EMIFLGG12PE) e (EMIFCHSA12PE) Desenvolver projetos pessoais ou produtivos, utilizando conhecimentos de natureza sócio-histórico-cultural para planejamento e realização de encontros culturais e/ou esportivos como forma de compartilhar e ampliar as suas experiências corporais, artísticas e sociais, formulando propostas concretas, articuladas com o projeto de vida.	Problematização sobre as características dos espaços públicos quanto a seu tipo, dimensões, localização geográfica, acessibilidade, segurança e as atividades realizadas (ações de grupos organizados ou não e/ou de política pública). Identificação e reconhecimento das formas de organização e produção cultural e artística comunitária. Mobilização de conhecimentos em torno das práticas corporais, artísticas, de questões socioculturais e ambientais relacionados aos espaços públicos esportivos, culturais
"
263,PE29125,0.6386047,"Produção cultural (40h) Formação docente: Educação Física, Arte	Processos criativos	(EMIFLGG06PE) Propor e experimentar soluções éticas, estéticas, criativas e inovadoras para questões socioculturais inerentes às práticas corporais e artísticas de diferentes culturas, grupamentos sociais/ esportivos/ culturais, de modo a valorizá-las, combatendo a estereotipia e o lugar-comum.	Mobilização de conhecimentos artísticos, culturais e/ou dos esportes desenvolvidos pelos estudantes. Diálogo sobre questões socioculturais (estereotipia, preconceitos, justiça, equidade, entre outros). Identificação e problematização de situações de exclusão/discriminação no ambiente escolar/comunidade/região/país. Seleção e mobilização de estratégias, ações e políticas para promoção de convívio democrático em respeito à diversidade humana. Estudo das etapas de elaboração de
"
263,PE28291,0.63284886,"3° Ano 2° semestre	Produção cultural (40 h) Formação docente: Educação Física, Arte	Processos criativos	(EMIFLGG06PE) Propor e experimentar soluções éticas, estéticas, criativas e inovadoras para questões socioculturais inerentes às práticas corporais e artísticas de diferentes culturas, grupamentos sociais, esportivos e/ou culturais, de modo a valorizá-las,	Mobilização de conhecimentos artísticos, culturais e/ou dos esportes desenvolvidos pelos estudantes. Diálogo sobre questões socioculturais (estereotipia, preconceitos,
"
263,PE28767,0.5974097,"2° Ano - 2° semestre	Diversidade e Comunidade (40h) Formação docente: Educação Física, Arte,	Empreendedorismo	(EMIFLGG12) e (EMIFCHSA12) Desenvolver projetos pessoais ou produtivos utilizando conhecimentos de natureza sócio-histórico-cultural para planejamento e realização de encontros culturais e/ou esportivos	Problematização sobre as características dos espaços públicos quanto a seu tipo, dimensões, localização geográfica, acessibilidade, segurança e as atividades realizadas (ações de
"
263,PE28744,0.57315207,"Práticas Corporais e Identidades (40h) Formação docente: Educação Física, Arte	Processos criativos	(EMIFLGG06PE) Analisar, propor e experimentar soluções éticas, estéticas, criativas e inovadoras relativas as questões socioculturais inerentes às Práticas Corporais de diferentes culturas e /ou grupamentos sociais/esportivos/artísticos, de modo a valorizá-las e respeitá-las, enfrentando as diversas formas de preconceito, a estereotipia e o lugar-comum.	Estudos dos aspectos socioculturais que caracterizam as práticas corporais em diferentes culturas, grupamentos sociais/ esportivos/ culturais (vocabulários, vestimentas, rituais, costumes, danças, músicas,..); Reconhecimento dos contextos de uso e produção das práticas corporais e artísticas ; Problematização sobre os estereótipos, as discriminações, os preconceitos e barreiras culturais presentes nas práticas corporais e artísticas; Proposição de ações individuais e/ou coletivas (Intervenções sociais e artísticas, projetos, eventos) que valorizem a inclusão, a equidade e o convívio harmônico
"
263,PE28372,0.54901725,"Práticas Corporais e Identidades (40 h) Formação docente: Educação Física, Arte	Processos criativos	(EMIFLGG06PE) Analisar, propor e experimentar soluções éticas, estéticas, criativas e inovadoras relativas as questões socioculturais inerentes às Práticas Corporais de diferentes culturas e /ou grupamentos sociais/esportivos/artísticos, de modo a valorizá-las e respeitá-las, enfrentando as diversas formas de preconceito, a estereotipia e o lugar-comum.	Estudos dos aspectos socioculturais que caracterizam as práticas corporais em diferentes culturas, grupamentos sociais/ esportivos/ culturais (vocabulários, vestimentas, rituais, costumes, danças, músicas etc.). Reconhecimento dos contextos de uso e produção das práticas corporais e artísticas. Problematização sobre os estereótipos, as discriminações, os preconceitos e barreiras culturais presentes nas práticas corporais e artísticas. Proposição de ações individuais e/ou coletivas (intervenções sociais e artísticas, projetos, eventos) que valorizem a inclusão, a equidade e o convívio harmônico entre pessoas de diferentes gerações, classes sociais, etnias, raças, religiões, gêneros, sexualidades, tradições, pessoas com deficiência, entre outras, para promoção da democracia e respeito à diversidade.
"
263,PE28807,0.5348912,"Práticas Corporais e Identidades (40h) Formação docente: Educação Física, Arte	Processos Criativos	(EMIFLGG06PE) Analisar, propor e experimentar soluções éticas, estéticas, criativas e inovadoras relativas as questões socioculturais inerentes às Práticas Corporais de diferentes culturas e /ou grupamentos sociais/esportivos/artísticos, de modo a valorizá-las e respeitá-las, enfrentando as diversas formas de preconceito, a estereotipia e o lugar-comum.	Estudos dos aspectos socioculturais que caracterizam as práticas corporais em diferentes culturas, grupamentos sociais/ esportivos/ culturais (vocabulários, vestimentas, rituais, costumes, danças, músicas). Reconhecimento dos contextos de uso e produção das práticas corporais e artísticas. Problematização sobre os estereótipos, as discriminações, os preconceitos e barreiras culturais presentes nas práticas corporais e artísticas. Proposição de ações individuais e/ou coletivas (intervenções sociais e artísticas, projetos, eventos) que valorizem a inclusão, a equidade e o convívio harmônico entre pessoas de diferentes gerações, classes sociais, etnias, raças, religiões, gêneros, sexualidades, tradições, pessoas com deficiência, entre outras, para promoção da democracia e respeito à diversidade.
"
160,RS40664,0.9209801,"	(EM13LP52) Analisar obras significativas das literaturas brasileiras e de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana, com base em ferramentas da crítica literária (estrutura da composição, estilo, aspectos discursivos) ou outros critérios relacionados a diferentes matrizes culturais, considerando o contexto de produção (visões de mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como dialogam com o presente.	CAMPO ARTÍSTICO-LITERÁRIO	3°
"
160,MS20255,0.91914624,"(MS.EM13LP1252) Analisar obras significativas das literaturas brasileiras e de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana, com base em ferramentas da crítica literária (estrutura da composição, estilo, aspectos discursivos) ou outros critérios relacionados a diferentes matrizes culturais, considerando o contexto de produção (visões de mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como dialogam com o presente.
"
160,MT22237,0.9122296,"(EM13LP52) Analisar obras significativas das literaturas brasileiras e de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana, com base em ferramentas da crítica literária (estrutura	da	composição,	estilo,	aspectos discursivos) ou outros critérios relacionados a diferentes matrizes culturais, considerando o contexto de produção (visões de mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como dialogam com o presente.	1,2	Textos literários (literatura brasileira, africana e latino-americana); Crítica literária (estilo, estrutura, aspectos discursivos); Comparação entre textos; Teoria literária; Autoria; Contextualização da obra literária.
"
160,PB25690,0.9075016,"(EM13LP51) Analisar obras significativas da literatura brasileira e da literatura de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana, com base em ferramentas da crítica literária (estrutura da composição, estilo, aspectos discursivos), considerando o contexto de produção (visões de mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como elas dialogam com o presente.
"
160,ES5919,0.9061586,"Analisar obras significativas das literaturas brasileiras e de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana, com base em ferramentas da crítica literária (estrutura da composição, estilo, aspectos discursivos) ou outros critérios relacionados a diferentes matrizes culturais, considerando o contexto de produção (visões de mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como dialogam com o presente.
"
160,CE2541,0.89616567,"	(EM13LP52) Analisar obras significativas das literaturas brasileiras e de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana, com base em ferramentas da crítica literária (estrutura da composição, estilo, aspectos discursivos) ou outros critérios relacionados a diferentes matrizes culturais, considerando o contexto de produção (visões de mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como dialogam com o presente.		
"
160,MS20145,0.8944373,"Analisar obras significativas das literaturas brasileiras e de outros países e povos, em especial a portuguesa, a indígena, a africana e a latino-americana, com base em ferramentas da crítica literária (estrutura da composição, estilo, aspectos discursivos) ou outros critérios relacionados a diferentes matrizes culturais, considerando o contexto de produção (visões de mundo, diálogos com outros textos, inserções em movimentos estéticos e culturais etc.) e o modo como dialogam com o presente.
"
